Date,Season,Sales,Price,Product_Name
2022-09-17,Fall,56773.04,77.14,Sneakers
2022-09-18,Fall,55809.14,77.48,Sneakers
2022-09-19,Fall,31901.48,76.5,Sneakers
2022-09-20,Fall,38684.3,74.79,Sneakers
2022-09-21,Fall,30260.79,81.77,Sneakers
2022-09-22,Fall,35554.08,76.9,Sneakers
2022-09-23,Fall,33220.27,86.01,Sneakers
2022-09-24,Fall,55303.96,76.5,Sneakers
2022-09-25,Fall,52655.31,77.82,Sneakers
2022-09-26,Fall,33825.31,81.65,Sneakers
2022-09-27,Fall,30607.35,79.64,Sneakers
2022-09-28,Fall,30790.03,87.63,Sneakers
2022-09-29,Fall,27051.11,81.85,Sneakers
2022-09-30,Fall,30314.06,82.82,Sneakers
2022-10-01,Fall,62328.34,81.73,Sneakers
2022-10-02,Fall,52770.71,75.69,Sneakers
2022-10-03,Fall,50306.1,85.15,Sneakers
2022-10-04,Fall,41359.03,76.42,Sneakers
2022-10-05,Fall,44367.14,76.96,Sneakers
2022-10-06,Fall,38105.13,76.47,Sneakers
2022-10-07,Fall,39577.21,73.0,Sneakers
2022-10-08,Fall,54005.11,79.12,Sneakers
2022-10-09,Fall,56540.66,82.06,Sneakers
2022-10-10,Fall,41022.57,83.5,Sneakers
2022-10-11,Fall,35485.21,75.68,Sneakers
2022-10-12,Fall,28955.92,87.08,Sneakers
2022-10-13,Fall,37985.52,77.54,Sneakers
2022-10-14,Fall,25299.58,72.35,Sneakers
2022-10-15,Fall,61983.24,78.62,Sneakers
2022-10-16,Fall,69922.47,83.02,Sneakers
2022-10-17,Fall,32978.61,74.98,Sneakers
2022-10-18,Fall,35319.68,80.01,Sneakers
2022-10-19,Fall,32805.71,74.64,Sneakers
2022-10-20,Fall,35314.66,86.57,Sneakers
2022-10-21,Fall,38934.13,85.81,Sneakers
2022-10-22,Fall,70304.87,78.74,Sneakers
2022-10-23,Fall,49262.6,84.23,Sneakers
2022-10-24,Fall,30484.4,85.77,Sneakers
2022-10-25,Fall,26946.3,78.1,Sneakers
2022-10-26,Fall,32899.84,79.52,Sneakers
2022-10-27,Fall,38602.91,78.49,Sneakers
2022-10-28,Fall,33690.48,73.37,Sneakers
2022-10-29,Fall,48696.58,72.05,Sneakers
2022-10-30,Fall,54532.88,74.28,Sneakers
2022-10-31,Fall,34761.62,72.22,Sneakers
2022-11-01,Fall,28950.13,84.13,Sneakers
2022-11-02,Fall,29554.14,76.25,Sneakers
2022-11-03,Fall,35612.03,80.36,Sneakers
2022-11-04,Fall,35667.13,73.99,Sneakers
2022-11-05,Fall,47869.36,77.01,Sneakers
2022-11-06,Fall,37804.08,86.29,Sneakers
2022-11-07,Fall,44777.69,81.07,Sneakers
2022-11-08,Fall,29249.39,79.69,Sneakers
2022-11-09,Fall,34655.8,73.4,Sneakers
2022-11-10,Fall,35594.49,72.64,Sneakers
2022-11-11,Fall,39925.42,82.52,Sneakers
2022-11-12,Fall,43551.89,79.22,Sneakers
2022-11-13,Fall,35500.15,78.67,Sneakers
2022-11-14,Fall,33181.35,84.18,Sneakers
2022-11-15,Fall,32812.56,85.9,Sneakers
2022-11-16,Fall,29292.82,77.35,Sneakers
2022-11-17,Fall,28682.63,72.84,Sneakers
2022-11-18,Fall,35563.66,76.16,Sneakers
2022-11-19,Fall,57240.05,87.88,Sneakers
2022-11-20,Fall,134127.88,78.6,Sneakers
2022-11-21,Fall,84330.59,79.13,Sneakers
2022-11-22,Fall,94142.1,83.39,Sneakers
2022-11-23,Fall,76453.48,78.77,Sneakers
2022-11-24,Fall,70237.71,81.54,Sneakers
2022-11-25,Fall,92649.76,75.04,Sneakers
2022-11-26,Fall,132968.05,83.92,Sneakers
2022-11-27,Fall,91966.0,75.35,Sneakers
2022-11-28,Fall,27381.93,76.22,Sneakers
2022-11-29,Fall,29864.47,83.82,Sneakers
2022-11-30,Fall,38432.26,72.41,Sneakers
2022-12-01,Winter,34428.91,73.2,Sneakers
2022-12-02,Winter,33218.26,82.35,Sneakers
2022-12-03,Winter,62346.59,77.98,Sneakers
2022-12-04,Winter,47770.93,81.2,Sneakers
2022-12-05,Winter,36096.65,72.02,Sneakers
2022-12-06,Winter,32113.66,86.85,Sneakers
2022-12-07,Winter,31995.78,79.24,Sneakers
2022-12-08,Winter,37780.36,82.63,Sneakers
2022-12-09,Winter,44180.95,75.33,Sneakers
2022-12-10,Winter,62357.93,82.31,Sneakers
2022-12-11,Winter,62826.66,80.46,Sneakers
2022-12-12,Winter,43988.74,72.81,Sneakers
2022-12-13,Winter,27316.18,86.68,Sneakers
2022-12-14,Winter,46464.26,86.54,Sneakers
2022-12-15,Winter,64879.41,75.24,Sneakers
2022-12-16,Winter,66354.16,76.79,Sneakers
2022-12-17,Winter,135136.56,80.83,Sneakers
2022-12-18,Winter,111463.59,79.34,Sneakers
2022-12-19,Winter,88176.56,86.22,Sneakers
2022-12-20,Winter,69397.07,74.15,Sneakers
2022-12-21,Winter,56885.41,75.84,Sneakers
2022-12-22,Winter,52984.18,73.98,Sneakers
2022-12-23,Winter,66646.9,79.02,Sneakers
2022-12-24,Winter,79648.27,80.99,Sneakers
2022-12-25,Winter,50808.77,86.45,Sneakers
2022-12-26,Winter,45424.64,74.97,Sneakers
2022-12-27,Winter,36809.64,85.14,Sneakers
2022-12-28,Winter,31524.66,87.72,Sneakers
2022-12-29,Winter,42918.05,73.25,Sneakers
2022-12-30,Winter,37928.38,79.24,Sneakers
2022-12-31,Winter,62367.09,76.71,Sneakers
2023-01-01,Winter,46523.09,84.67,Sneakers
2023-01-02,Winter,32418.13,74.58,Sneakers
2023-01-03,Winter,27804.75,86.33,Sneakers
2023-01-04,Winter,40198.34,72.88,Sneakers
2023-01-05,Winter,40242.47,85.08,Sneakers
2023-01-06,Winter,43725.14,85.25,Sneakers
2023-01-07,Winter,52837.72,76.66,Sneakers
2023-01-08,Winter,65549.99,84.28,Sneakers
2023-01-09,Winter,41987.66,73.5,Sneakers
2023-01-10,Winter,33744.02,75.55,Sneakers
2023-01-11,Winter,23186.48,83.49,Sneakers
2023-01-12,Winter,32336.18,73.55,Sneakers
2023-01-13,Winter,39049.98,83.9,Sneakers
2023-01-14,Winter,50024.07,86.56,Sneakers
2023-01-15,Winter,56996.49,87.71,Sneakers
2023-01-16,Winter,34895.96,80.28,Sneakers
2023-01-17,Winter,28108.3,82.29,Sneakers
2023-01-18,Winter,50443.44,73.25,Sneakers
2023-01-19,Winter,40613.95,78.55,Sneakers
2023-01-20,Winter,30071.33,86.14,Sneakers
2023-01-21,Winter,66636.92,87.55,Sneakers
2023-01-22,Winter,48652.04,84.24,Sneakers
2023-01-23,Winter,23704.39,85.27,Sneakers
2023-01-24,Winter,31893.82,86.42,Sneakers
2023-01-25,Winter,31981.98,74.06,Sneakers
2023-01-26,Winter,41220.89,73.18,Sneakers
2023-01-27,Winter,23358.64,83.29,Sneakers
2023-01-28,Winter,50622.88,76.8,Sneakers
2023-01-29,Winter,47724.5,85.41,Sneakers
2023-01-30,Winter,43074.24,81.1,Sneakers
2023-01-31,Winter,40498.69,76.08,Sneakers
2023-02-01,Winter,34197.44,81.45,Sneakers
2023-02-02,Winter,43675.65,87.25,Sneakers
2023-02-03,Winter,39626.44,84.74,Sneakers
2023-02-04,Winter,49683.72,74.02,Sneakers
2023-02-05,Winter,57397.17,73.8,Sneakers
2023-02-06,Winter,33442.27,85.02,Sneakers
2023-02-07,Winter,33590.52,85.95,Sneakers
2023-02-08,Winter,42818.91,86.34,Sneakers
2023-02-09,Winter,30422.47,76.68,Sneakers
2023-02-10,Winter,34815.69,83.0,Sneakers
2023-02-11,Winter,57617.04,75.81,Sneakers
2023-02-12,Winter,63443.67,81.78,Sneakers
2023-02-13,Winter,32935.45,81.15,Sneakers
2023-02-14,Winter,39974.71,80.54,Sneakers
2023-02-15,Winter,54852.91,81.11,Sneakers
2023-02-16,Winter,34368.3,82.03,Sneakers
2023-02-17,Winter,45553.28,85.13,Sneakers
2023-02-18,Winter,50124.76,87.8,Sneakers
2023-02-19,Winter,58757.39,75.43,Sneakers
2023-02-20,Winter,43456.73,77.35,Sneakers
2023-02-21,Winter,21065.97,80.92,Sneakers
2023-02-22,Winter,31463.23,87.34,Sneakers
2023-02-23,Winter,39460.57,72.29,Sneakers
2023-02-24,Winter,32595.21,84.93,Sneakers
2023-02-25,Winter,50603.67,72.14,Sneakers
2023-02-26,Winter,58959.6,76.86,Sneakers
2023-02-27,Winter,30301.22,76.8,Sneakers
2023-02-28,Winter,37989.15,79.87,Sneakers
2023-03-01,Spring,30925.62,87.87,Sneakers
2023-03-02,Spring,36509.25,77.9,Sneakers
2023-03-03,Spring,39641.57,77.82,Sneakers
2023-03-04,Spring,62023.13,72.01,Sneakers
2023-03-05,Spring,55850.88,75.35,Sneakers
2023-03-06,Spring,28521.12,86.75,Sneakers
2023-03-07,Spring,36053.13,72.6,Sneakers
2023-03-08,Spring,44022.16,83.02,Sneakers
2023-03-09,Spring,33158.35,81.28,Sneakers
2023-03-10,Spring,34274.55,78.44,Sneakers
2023-03-11,Spring,33902.36,85.82,Sneakers
2023-03-12,Spring,66773.7,75.09,Sneakers
2023-03-13,Spring,34604.68,78.22,Sneakers
2023-03-14,Spring,39097.94,82.53,Sneakers
2023-03-15,Spring,47582.77,85.15,Sneakers
2023-03-16,Spring,28470.21,74.52,Sneakers
2023-03-17,Spring,49147.16,79.34,Sneakers
2023-03-18,Spring,45156.4,77.16,Sneakers
2023-03-19,Spring,51240.63,87.9,Sneakers
2023-03-20,Spring,25748.49,73.62,Sneakers
2023-03-21,Spring,37183.79,86.88,Sneakers
2023-03-22,Spring,35479.35,75.97,Sneakers
2023-03-23,Spring,43507.04,85.15,Sneakers
2023-03-24,Spring,34912.94,86.12,Sneakers
2023-03-25,Spring,37323.58,87.74,Sneakers
2023-03-26,Spring,57739.01,74.37,Sneakers
2023-03-27,Spring,27879.15,82.51,Sneakers
2023-03-28,Spring,32232.74,73.36,Sneakers
2023-03-29,Spring,34486.83,78.52,Sneakers
2023-03-30,Spring,32947.52,73.29,Sneakers
2023-03-31,Spring,32094.11,76.21,Sneakers
2023-04-01,Spring,53413.09,84.51,Sneakers
2023-04-02,Spring,45438.04,84.86,Sneakers
2023-04-03,Spring,35677.1,85.98,Sneakers
2023-04-04,Spring,38178.38,86.7,Sneakers
2023-04-05,Spring,28078.12,84.48,Sneakers
2023-04-06,Spring,39093.47,86.62,Sneakers
2023-04-07,Spring,33464.03,80.89,Sneakers
2023-04-08,Spring,45637.0,78.67,Sneakers
2023-04-09,Spring,57857.02,82.52,Sneakers
2023-04-10,Spring,37014.95,73.4,Sneakers
2023-04-11,Spring,36345.63,85.01,Sneakers
2023-04-12,Spring,22620.38,85.58,Sneakers
2023-04-13,Spring,39269.82,78.87,Sneakers
2023-04-14,Spring,27006.78,73.88,Sneakers
2023-04-15,Spring,72790.31,83.16,Sneakers
2023-04-16,Spring,60080.04,72.28,Sneakers
2023-04-17,Spring,34352.38,76.94,Sneakers
2023-04-18,Spring,17043.04,81.5,Sneakers
2023-04-19,Spring,40402.38,81.12,Sneakers
2023-04-20,Spring,39402.78,75.74,Sneakers
2023-04-21,Spring,36067.03,73.51,Sneakers
2023-04-22,Spring,51494.31,84.25,Sneakers
2023-04-23,Spring,45028.81,82.24,Sneakers
2023-04-24,Spring,23664.54,85.97,Sneakers
2023-04-25,Spring,41002.38,77.88,Sneakers
2023-04-26,Spring,40691.03,85.45,Sneakers
2023-04-27,Spring,33336.91,85.61,Sneakers
2023-04-28,Spring,34502.39,78.77,Sneakers
2023-04-29,Spring,47596.32,87.17,Sneakers
2023-04-30,Spring,50186.57,76.46,Sneakers
2023-05-01,Spring,32154.93,79.87,Sneakers
2023-05-02,Spring,35180.51,77.69,Sneakers
2023-05-03,Spring,30046.84,79.01,Sneakers
2023-05-04,Spring,39889.2,81.12,Sneakers
2023-05-05,Spring,38125.37,73.57,Sneakers
2023-05-06,Spring,54055.1,82.73,Sneakers
2023-05-07,Spring,57242.43,76.46,Sneakers
2023-05-08,Spring,31964.2,81.46,Sneakers
2023-05-09,Spring,40111.27,76.14,Sneakers
2023-05-10,Spring,34198.33,81.5,Sneakers
2023-05-11,Spring,35006.41,76.03,Sneakers
2023-05-12,Spring,34859.9,87.77,Sneakers
2023-05-13,Spring,67173.96,74.58,Sneakers
2023-05-14,Spring,54086.73,80.2,Sneakers
2023-05-15,Spring,47286.09,78.57,Sneakers
2023-05-16,Spring,38778.99,85.21,Sneakers
2023-05-17,Spring,36354.94,81.6,Sneakers
2023-05-18,Spring,30779.44,75.88,Sneakers
2023-05-19,Spring,32972.29,78.67,Sneakers
2023-05-20,Spring,65355.45,87.66,Sneakers
2023-05-21,Spring,53071.58,86.23,Sneakers
2023-05-22,Spring,42594.59,73.98,Sneakers
2023-05-23,Spring,41961.77,76.22,Sneakers
2023-05-24,Spring,36503.9,77.77,Sneakers
2023-05-25,Spring,34008.37,79.19,Sneakers
2023-05-26,Spring,41870.69,79.38,Sneakers
2023-05-27,Spring,54439.45,82.41,Sneakers
2023-05-28,Spring,48225.87,85.55,Sneakers
2023-05-29,Spring,41374.58,76.65,Sneakers
2023-05-30,Spring,37414.63,83.05,Sneakers
2023-05-31,Spring,32205.49,78.38,Sneakers
2023-06-01,Summer,33275.44,82.71,Sneakers
2023-06-02,Summer,30771.45,77.58,Sneakers
2023-06-03,Summer,51692.76,73.1,Sneakers
2023-06-04,Summer,49922.44,78.93,Sneakers
2023-06-05,Summer,19031.63,86.12,Sneakers
2023-06-06,Summer,25337.97,81.94,Sneakers
2023-06-07,Summer,39756.61,81.72,Sneakers
2023-06-08,Summer,28672.26,86.27,Sneakers
2023-06-09,Summer,35137.81,83.08,Sneakers
2023-06-10,Summer,48456.67,72.47,Sneakers
2023-06-11,Summer,63005.95,75.78,Sneakers
2023-06-12,Summer,37184.57,86.22,Sneakers
2023-06-13,Summer,34822.24,85.08,Sneakers
2023-06-14,Summer,39390.88,77.49,Sneakers
2023-06-15,Summer,36199.55,83.06,Sneakers
2023-06-16,Summer,30850.74,80.74,Sneakers
2023-06-17,Summer,58529.71,84.65,Sneakers
2023-06-18,Summer,51354.69,84.76,Sneakers
2023-06-19,Summer,32975.46,77.68,Sneakers
2023-06-20,Summer,31330.04,83.69,Sneakers
2023-06-21,Summer,35960.44,75.91,Sneakers
2023-06-22,Summer,31780.85,85.76,Sneakers
2023-06-23,Summer,43733.55,77.06,Sneakers
2023-06-24,Summer,52490.44,80.71,Sneakers
2023-06-25,Summer,50366.2,86.47,Sneakers
2023-06-26,Summer,37920.53,84.74,Sneakers
2023-06-27,Summer,27454.49,87.13,Sneakers
2023-06-28,Summer,39915.31,86.26,Sneakers
2023-06-29,Summer,34844.49,84.59,Sneakers
2023-06-30,Summer,35860.33,76.5,Sneakers
2023-07-01,Summer,59488.11,76.91,Sneakers
2023-07-02,Summer,54564.38,81.66,Sneakers
2023-07-03,Summer,43110.65,72.19,Sneakers
2023-07-04,Summer,51610.27,78.61,Sneakers
2023-07-05,Summer,43322.39,83.8,Sneakers
2023-07-06,Summer,36405.43,78.33,Sneakers
2023-07-07,Summer,36797.79,82.68,Sneakers
2023-07-08,Summer,53349.73,74.4,Sneakers
2023-07-09,Summer,49434.41,87.71,Sneakers
2023-07-10,Summer,42004.81,79.02,Sneakers
2023-07-11,Summer,35898.62,85.7,Sneakers
2023-07-12,Summer,38651.2,82.47,Sneakers
2023-07-13,Summer,33643.36,75.2,Sneakers
2023-07-14,Summer,31066.09,82.08,Sneakers
2023-07-15,Summer,46951.79,84.58,Sneakers
2023-07-16,Summer,39537.55,80.29,Sneakers
2023-07-17,Summer,36348.6,78.07,Sneakers
2023-07-18,Summer,31563.16,80.41,Sneakers
2023-07-19,Summer,34308.76,74.12,Sneakers
2023-07-20,Summer,39568.14,84.47,Sneakers
2023-07-21,Summer,37940.03,76.35,Sneakers
2023-07-22,Summer,44042.88,84.02,Sneakers
2023-07-23,Summer,58560.24,84.41,Sneakers
2023-07-24,Summer,28997.21,86.86,Sneakers
2023-07-25,Summer,27456.74,86.7,Sneakers
2023-07-26,Summer,28656.37,81.89,Sneakers
2023-07-27,Summer,40297.58,85.2,Sneakers
2023-07-28,Summer,31342.09,81.41,Sneakers
2023-07-29,Summer,30232.89,80.82,Sneakers
2023-07-30,Summer,57419.67,85.83,Sneakers
2023-07-31,Summer,31030.52,73.19,Sneakers
2023-08-01,Summer,34000.78,73.21,Sneakers
2023-08-02,Summer,38614.58,78.33,Sneakers
2023-08-03,Summer,38808.35,79.37,Sneakers
2023-08-04,Summer,33662.24,75.2,Sneakers
2023-08-05,Summer,47322.04,79.01,Sneakers
2023-08-06,Summer,60802.91,86.55,Sneakers
2023-08-07,Summer,26697.57,79.72,Sneakers
